Tarih,Ürün,Avrupa Birliği Birimi,AB Piyasa Fiyatı,AB Piyasa Fiyatı- Yüksek,AB Piyasa Fiyatı- Düşük,Dolar Kuru (Satış)
2022-03-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1102.75,1103.0,1102.5,14.8427
2022-03-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1032.0,1032.25,1031.75,14.7906
2022-03-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1032.0,1032.25,1031.75,14.7906
2022-03-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1032.0,1032.25,1031.75,14.7906
2022-03-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1040.5,1040.75,1040.25,14.6961
2022-03-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,973.25,973.5,973.0,14.7022
2022-03-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,986.75,987.0,986.5,14.7769
2022-03-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1030.5,1030.75,1030.25,14.789
2022-03-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1088.25,1088.5,1088.0,14.9311
2022-03-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1088.25,1088.5,1088.0,14.9311
2022-03-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1088.25,1088.5,1088.0,14.9311
2022-03-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1075.5,1075.75,1075.25,14.77
2022-03-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1163.75,1164.0,1163.5,14.6324
2022-03-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1238.25,1238.5,1238.0,14.4989
2022-03-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1194.5,1194.75,1194.25,14.327
2022-03-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1124.75,1125.0,1124.5,14.2021
2022-03-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1124.75,1125.0,1124.5,14.2021
2022-03-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1124.75,1125.0,1124.5,14.2021
2022-03-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1087.0,1087.25,1086.75,14.1374
2022-03-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1040.25,1040.5,1040.0,14.0639
2022-03-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,1011.25,1011.5,1011.0,13.9104
2022-02-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,957.75,958.0,957.5,13.8535
2022-02-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,933.5,933.75,933.25,14.0648
2022-02-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,933.5,933.75,933.25,14.0648
2022-02-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,933.5,933.75,933.25,14.0648
2022-02-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,981.25,981.5,981.0,14.258
2022-02-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,935.25,935.5,935.0,13.8097
2022-02-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,933.75,934.0,933.5,13.7695
2022-02-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,923.25,923.5,923.0,13.6369
2022-02-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,906.75,907.0,906.5,13.6363
2022-02-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,906.75,907.0,906.5,13.6363
2022-02-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,906.75,907.0,906.5,13.6363
2022-02-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,900.5,900.75,900.25,13.628
2022-02-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,929.0,929.25,928.75,13.6399
2022-02-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,909.0,909.25,908.75,13.6277
2022-02-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,932.75,933.0,932.5,13.5622
2022-02-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,924.0,924.25,923.75,13.5176
2022-02-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,924.0,924.25,923.75,13.5176
2022-02-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,924.0,924.25,923.75,13.5176
2022-02-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,917.0,917.25,916.75,13.5566
2022-02-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,904.25,904.5,904.0,13.5919
2022-02-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,880.5,880.75,880.25,13.6406
2022-02-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,905.5,905.75,905.25,13.5673
2022-02-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,903.0,903.25,902.75,13.558
2022-02-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,903.0,903.25,902.75,13.558
2022-02-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,903.0,903.25,902.75,13.558
2022-02-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,875.0,875.25,874.75,13.5787
2022-02-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,864.75,865.0,864.5,13.4529
2022-02-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,864.5,864.75,864.25,13.391
2022-01-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,858.75,859.0,858.5,13.4257
2022-01-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,860.75,861.0,860.5,13.6311
2022-01-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,860.75,861.0,860.5,13.6311
2022-01-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,860.75,861.0,860.5,13.6311
2022-01-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,854.25,854.5,854.0,13.6177
2022-01-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,854.25,854.5,854.0,13.5272
2022-01-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,829.5,829.75,829.25,13.5243
2022-01-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,813.0,813.25,812.75,13.4087
2022-01-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,831.5,831.75,831.25,13.4261
2022-01-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,831.5,831.75,831.25,13.4261
2022-01-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,831.5,831.75,831.25,13.4261
2022-01-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,841.25,841.5,841.0,13.4673
2022-01-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,834.25,834.5,834.0,13.5947
2022-01-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,821.25,821.5,821.0,13.5352
2022-01-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,815.0,815.25,814.75,13.5031
2022-01-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,810.0,810.25,809.75,13.5298
2022-01-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,810.0,810.25,809.75,13.5298
2022-01-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,810.0,810.25,809.75,13.5298
2022-01-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,798.5,798.75,798.25,13.5644
2022-01-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,798.25,798.5,798.0,13.7456
2022-01-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,783.75,784.0,783.5,13.7562
2022-01-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,768.25,768.5,768.0,13.7442
2022-01-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,775.5,775.75,775.25,13.7774
2022-01-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,775.5,775.75,775.25,13.7774
2022-01-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,775.5,775.75,775.25,13.7774
2022-01-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,778.25,778.5,778.0,13.6598
2022-01-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,775.0,775.25,774.75,13.3928
2022-01-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,764.5,764.75,764.25,13.211
2022-01-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.4463
2022-01-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.353
2022-01-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.353
2021-12-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.353
2021-12-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,766.0,766.25,765.75,13.0009
2021-12-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,761.0,761.25,760.75,12.2439
2021-12-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.25,749.5,749.0,11.8515
2021-12-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.25,749.5,749.0,11.4105
2021-12-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.25,749.5,749.0,11.7489
2021-12-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.25,749.5,749.0,11.7489
2021-12-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.25,749.5,749.0,11.7489
2021-12-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.25,749.5,749.0,11.4714
2021-12-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,730.25,730.5,730.0,12.476
2021-12-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,722.75,723.0,722.5,13.0461
2021-12-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,683.75,684.0,683.5,17.5046
2021-12-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,721.5,721.75,721.25,16.3652
2021-12-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,721.5,721.75,721.25,16.3652
2021-12-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,721.5,721.75,721.25,16.3652
2021-12-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,731.5,731.75,731.25,15.2392
2021-12-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.25,710.5,710.0,14.6613
2021-12-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,715.25,715.5,715.0,14.2
2021-12-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,726.0,726.25,725.75,14.2721
2021-12-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,724.5,724.75,724.25,13.8596
2021-12-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,724.5,724.75,724.25,13.8596
2021-12-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,724.5,724.75,724.25,13.8596
2021-12-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,728.5,728.75,728.25,13.7679
2021-12-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,723.25,723.5,723.0,13.6486
2021-12-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,717.25,717.5,717.0,13.6913
2021-12-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,681.0,681.25,680.75,13.7988
2021-12-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,671.75,672.0,671.5,13.7048
2021-12-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,671.75,672.0,671.5,13.7048
2021-12-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,671.75,672.0,671.5,13.7048
2021-12-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,661.25,661.5,661.0,13.4309
2021-12-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,673.5,673.75,673.25,13.3603
2021-11-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,657.75,658.0,657.5,12.962
2021-11-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,691.5,691.75,691.25,12.6823
2021-11-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,674.5,674.75,674.25,12.1004
2021-11-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,674.5,674.75,674.25,12.1004
2021-11-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,674.5,674.75,674.25,12.1004
2021-11-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.25,753.5,753.0,12.0217
2021-11-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,762.5,762.75,762.25,12.6309
2021-11-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,750.5,750.75,750.25,12.1775
2021-11-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,738.25,738.5,738.0,11.1913
2021-11-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,727.0,727.25,726.75,11.0465
2021-11-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,727.0,727.25,726.75,11.0465
2021-11-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,727.0,727.25,726.75,11.0465
2021-11-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,752.0,752.25,751.75,10.7155
2021-11-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,761.5,761.75,761.25,10.418
2021-11-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,776.5,776.75,776.25,10.1854
2021-11-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,760.5,760.75,760.25,9.9984
2021-11-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,766.75,767.0,766.5,9.9283
2021-11-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,766.75,767.0,766.5,9.9283
2021-11-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,766.75,767.0,766.5,9.9283
2021-11-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,760.5,760.75,760.25,9.9349
2021-11-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,768.5,768.75,768.25,9.7988
2021-11-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,772.5,772.75,772.25,9.7204
2021-11-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,768.75,769.0,768.5,9.7022
2021-11-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,779.5,779.75,779.25,9.7175
2021-11-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,779.5,779.75,779.25,9.7175
2021-11-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,779.5,779.75,779.25,9.7175
2021-11-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,787.5,787.75,787.25,9.7059
2021-11-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,790.75,791.0,790.5,9.6744
2021-11-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,816.25,816.5,816.0,9.5342
2021-11-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,818.75,819.0,818.5,9.5458
2021-10-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,817.25,817.5,817.0,9.4984
2021-10-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,817.25,817.5,817.0,9.4984
2021-10-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,817.25,817.5,817.0,9.4984
2021-10-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,805.5,805.75,805.25,9.4984
2021-10-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,819.5,819.75,819.25,9.4984
2021-10-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,828.75,829.0,828.5,9.4745
2021-10-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,831.75,832.0,831.5,9.7537
2021-10-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,814.0,814.25,813.75,9.6033
2021-10-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,814.0,814.25,813.75,9.6033
2021-10-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,814.0,814.25,813.75,9.6033
2021-10-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,802.0,802.25,801.75,9.3024
2021-10-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,813.25,813.5,813.0,9.3307
2021-10-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,812.25,812.5,812.0,9.3012
2021-10-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,815.75,816.0,815.5,9.2834
2021-10-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,818.5,818.75,818.25,9.2159
2021-10-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,818.5,818.75,818.25,9.2159
2021-10-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,818.5,818.75,818.25,9.2159
2021-10-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,803.0,803.25,802.75,9.158
2021-10-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,796.75,797.0,796.5,9.0384
2021-10-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,790.75,791.0,790.5,9.0158
2021-10-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,798.75,799.0,798.5,8.9528
2021-10-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,794.5,794.75,794.25,8.9142
2021-10-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,794.5,794.75,794.25,8.9142
2021-10-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,794.5,794.75,794.25,8.9142
2021-10-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,782.5,782.75,782.25,8.8769
2021-10-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,775.0,775.25,774.75,8.9226
2021-10-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,790.5,790.75,790.25,8.8603
2021-10-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,776.25,776.5,776.0,8.8682
2021-10-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.8628
2021-10-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.8628
2021-10-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.8628
2021-09-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,754.75,755.0,754.5,8.8945
2021-09-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,746.25,746.5,746.0,8.8592
2021-09-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,743.0,743.25,742.75,8.8745
2021-09-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,749.0,749.25,748.75,8.8514
2021-09-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,737.25,737.5,737.0,8.8399
2021-09-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,737.25,737.5,737.0,8.8399
2021-09-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,737.25,737.5,737.0,8.8399
2021-09-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.0,729.25,728.75,8.674
2021-09-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,716.5,716.75,716.25,8.6505
2021-09-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,704.75,705.0,704.5,8.6456
2021-09-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,715.25,715.5,715.0,8.6804
2021-09-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,727.5,727.75,727.25,8.5832
2021-09-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,727.5,727.75,727.25,8.5832
2021-09-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,727.5,727.75,727.25,8.5832
2021-09-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.0,729.25,728.75,8.4554
2021-09-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,741.5,741.75,741.25,8.4424
2021-09-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,762.75,763.0,762.5,8.4466
2021-09-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,757.75,758.0,757.5,8.4593
2021-09-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.4195
2021-09-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.4195
2021-09-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.4195
2021-09-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,750.0,750.25,749.75,8.4808
2021-09-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,754.5,754.75,754.25,8.4214
2021-09-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,750.0,750.25,749.75,8.313
2021-09-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,751.75,752.0,751.5,8.2916
2021-09-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,741.75,742.0,741.5,8.3099
2021-09-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,741.75,742.0,741.5,8.3099
2021-09-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,741.75,742.0,741.5,8.3099
2021-09-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,742.75,743.0,742.5,8.2782
2021-09-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,706.0,706.25,705.75,8.3025
2021-08-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,713.5,713.75,713.25,8.3192
2021-08-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.25,710.5,710.0,8.3903
2021-08-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.25,710.5,710.0,8.3903
2021-08-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.25,710.5,710.0,8.3903
2021-08-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,710.25,710.5,710.0,8.3903
2021-08-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,702.0,702.25,701.75,8.3729
2021-08-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,705.5,705.75,705.25,8.3948
2021-08-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,695.75,696.0,695.5,8.4283
2021-08-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,679.75,680.0,679.5,8.4724
2021-08-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,658.25,658.5,658.0,8.5407
2021-08-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,658.25,658.5,658.0,8.5407
2021-08-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,658.25,658.5,658.0,8.5407
2021-08-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,659.5,659.75,659.25,8.5264
2021-08-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,8.4784
2021-08-17,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,702.5,702.75,702.25,8.4293
2021-08-16,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,701.0,701.25,700.75,8.4833
2021-08-15,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.0,719.25,718.75,8.5512
2021-08-14,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.0,719.25,718.75,8.5512
2021-08-13,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.0,719.25,718.75,8.5512
2021-08-12,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.0,719.25,718.75,8.5877
2021-08-11,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,704.75,705.0,704.5,8.6399
2021-08-10,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,712.25,712.5,712.0,8.6361
2021-08-09,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,693.25,693.5,693.0,8.6582
2021-08-08,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.5,719.75,719.25,8.5773
2021-08-07,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.5,719.75,719.25,8.5773
2021-08-06,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.5,719.75,719.25,8.5773
2021-08-05,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,725.0,725.25,724.75,8.5416
2021-08-04,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,719.75,720.0,719.5,8.4344
2021-08-03,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,730.0,730.25,729.75,8.3379
2021-08-02,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,730.0,730.25,729.75,8.4001
2021-08-01,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.429
2021-07-31,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.429
2021-07-30,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,755.0,755.25,754.75,8.429
2021-07-29,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,8.5128
2021-07-28,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,744.0,744.25,743.75,8.56
2021-07-27,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,738.0,738.25,737.75,8.5758
2021-07-26,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,731.0,731.25,730.75,8.5885
2021-07-25,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.5,729.75,729.25,8.5252
2021-07-24,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.5,729.75,729.25,8.5252
2021-07-23,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.5,729.75,729.25,8.5252
2021-07-22,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,721.5,721.75,721.25,8.5252
2021-07-21,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,708.0,708.25,707.75,8.5252
2021-07-20,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,683.5,683.75,683.25,8.5252
2021-07-19,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,685.5,685.75,685.25,8.5252
2021-07-18,Prem Unl 10 ppm CIF Med (Genova/Lavera),$/TON,729.5,729.75,729.25,8.5252
